USER_ID,PLAN,COUNTRY,LOST_MRR,DAYS_TO_CHURN,CHURN_STAGE,CHURNED_AT,CHURN_MONTH,CHURN_YEAR,CHURN_MONTH_NUM,TOTAL_SESSIONS,BOUNCE_RATE_PCT,LAST_FEATURE_USED,TICKETS_BEFORE_CHURN,NPS_CATEGORY
user_5653,free,UK,0,131,mid,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,16.67,view_dashboard,,
user_23408,free,US,0,32,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,27,33.33,upload_file,,
user_16258,free,FR,0,41,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,filter_tasks,,
user_23763,free,UK,0,220,mid,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,300,21.33,view_dashboard,,
user_18645,pro,US,49,44,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,214,23.83,upload_file,,
user_33856,free,US,0,72,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,search,,
user_7633,free,BR,0,162,mid,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,50.00,view_dashboard,,
user_978,free,NL,0,226,mid,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,view_dashboard,,detractor
user_13066,free,DE,0,62,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,15,6.67,filter_tasks,2,
user_6188,free,FR,0,112,mid,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,0.00,create_project,,
user_3277,free,IN,0,85,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,34,17.65,comment_task,1,passive
user_4464,free,US,0,47,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,33.33,upload_file,,
user_12200,free,DE,0,86,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,18,27.78,comment_task,,
user_14305,free,BR,0,42,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,11,36.36,filter_tasks,2,
user_26798,free,FR,0,50,early,2024-06-23 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,60.00,search,,
user_11763,free,IN,0,14,immediate,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,13,30.77,filter_tasks,,
user_12162,free,SG,0,51,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,16,18.75,set_deadline,,
user_26436,free,AU,0,48,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,15,20.00,set_deadline,,
user_29626,free,BR,0,54,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,9,11.11,search,,
user_15532,free,DE,0,86,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,17,23.53,filter_tasks,,
user_17246,free,IN,0,19,immediate,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,15,20.00,search,,
user_25236,free,US,0,18,immediate,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,11,18.18,filter_tasks,,passive
user_11002,free,IN,0,40,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,50.00,search,,
user_38695,pro,DE,49,85,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,48,29.17,filter_tasks,,detractor
user_6789,free,US,0,74,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,35,28.57,comment_task,,
user_17098,free,UK,0,55,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,14.29,create_project,,
user_17664,free,SG,0,52,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,258,24.42,search,,
user_22331,free,US,0,78,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,31,9.68,create_project,,
user_16089,free,US,0,161,mid,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,16,6.25,search,,
user_18089,free,IN,0,16,immediate,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,9,0.00,view_dashboard,,
user_28742,free,US,0,138,mid,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,12,16.67,view_dashboard,,detractor
user_14769,free,IN,0,91,mid,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,0.00,upload_file,,detractor
user_8593,free,SG,0,274,mid,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,9,22.22,create_project,,
user_24101,free,SG,0,42,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,15,26.67,search,,promoter
user_29927,free,BR,0,32,early,2024-06-24 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,14.29,search,,
user_27915,free,US,0,78,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,30,16.67,upload_file,,
user_35185,free,BR,0,39,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,22,13.64,view_dashboard,1,
user_23585,free,US,0,322,mid,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,15,26.67,view_dashboard,,
user_37171,free,DE,0,44,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,33.33,comment_task,,passive
user_9759,free,US,0,354,mid,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,33.33,filter_tasks,,
user_21115,free,DE,0,34,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,4,50.00,create_project,,
user_11701,free,FR,0,88,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,33.33,search,2,passive
user_6160,free,US,0,38,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,32,12.50,search,,
user_35912,free,AU,0,172,mid,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,16.67,view_dashboard,,
user_21572,free,NL,0,35,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,0.00,search,,
user_35838,free,DE,0,28,immediate,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,search,,
user_28942,free,NL,0,21,immediate,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,28.57,search,,
user_31539,free,US,0,70,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,0.00,search,,
user_30012,free,US,0,55,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,47,21.28,search,,promoter
user_29119,free,IN,0,219,mid,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,16.67,search,,
user_16585,free,FR,0,17,immediate,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,9,11.11,search,,
user_33246,free,DE,0,58,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,10,20.00,search,,
user_21876,free,US,0,76,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,view_dashboard,,
user_15838,free,NL,0,41,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,11,54.55,filter_tasks,,
user_657,free,US,0,38,early,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,28.57,filter_tasks,,
user_22765,free,US,0,28,immediate,2024-06-25 00:00:00.000,2024-06-01 00:00:00.000,2024,6,76,27.63,filter_tasks,,
user_25571,free,CA,0,32,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,15,46.67,view_dashboard,,
user_9609,free,US,0,118,mid,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,33.33,filter_tasks,,
user_28612,free,UK,0,27,immediate,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,28,21.43,search,,
user_31963,free,US,0,87,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,23,21.74,comment_task,,passive
user_20710,free,BR,0,53,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,48,27.08,create_project,,
user_27730,free,CA,0,41,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,25.00,invite_teammate,,
user_16817,pro,IN,49,87,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,56,17.86,search,1,
user_33650,free,US,0,79,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,28.57,filter_tasks,,
user_15036,pro,DE,49,89,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,192,30.21,view_analytics,2,
user_5450,free,BR,0,77,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,16.67,filter_tasks,,
user_12556,pro,US,49,31,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,84,28.57,comment_task,,promoter
user_34564,free,IN,0,76,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,22,31.82,comment_task,,
user_19004,free,US,0,32,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,view_dashboard,,detractor
user_5462,free,SG,0,322,mid,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,28.57,filter_tasks,,
user_27195,free,IN,0,88,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,14,35.71,search,,
user_15291,free,IN,0,26,immediate,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,50.00,view_dashboard,,detractor
user_10007,free,US,0,88,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,filter_tasks,,
user_2654,free,UK,0,22,immediate,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,upload_file,,
user_20155,free,US,0,54,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,0.00,upload_file,,
user_32664,free,US,0,88,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,9,11.11,comment_task,,
user_31477,free,IN,0,39,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,18,22.22,view_dashboard,,
user_26420,free,IN,0,47,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,28,39.29,comment_task,,
user_11447,free,DE,0,56,early,2024-06-26 00:00:00.000,2024-06-01 00:00:00.000,2024,6,47,19.15,search,,
user_24316,free,UK,0,41,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,12.50,search,,
user_13937,free,US,0,265,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,18,16.67,create_project,,
user_23829,free,US,0,65,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,23,26.09,view_dashboard,,
user_24415,free,IN,0,114,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,27,18.52,filter_tasks,,
user_34788,free,US,0,28,immediate,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,28.57,search,,
user_12802,free,IN,0,377,late,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,40.00,create_project,,
user_1908,free,BR,0,30,immediate,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,9,22.22,upload_file,,
user_5747,free,US,0,34,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,18,11.11,comment_task,,
user_6349,free,IN,0,45,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,14,14.29,invite_teammate,,
user_39417,free,IN,0,172,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,14.29,search,,detractor
user_1108,free,IN,0,21,immediate,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,23,30.43,view_dashboard,,
user_37121,free,AU,0,57,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,16,25.00,view_dashboard,,
user_5694,free,CA,0,235,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,14,28.57,filter_tasks,,
user_1088,pro,CA,49,166,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,42,30.95,create_project,,
user_6899,pro,US,49,69,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,55,36.36,filter_tasks,,
user_9748,free,IN,0,27,immediate,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,37.50,view_dashboard,,
user_11978,free,US,0,158,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,55,23.64,view_dashboard,2,
user_21239,free,DE,0,91,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,25.00,view_dashboard,,
user_13647,free,IN,0,155,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,20,10.00,upload_file,,
user_29532,free,DE,0,271,mid,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,12.50,filter_tasks,,
user_19528,free,BR,0,82,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,57.14,search,,
user_20096,free,BR,0,70,early,2024-06-27 00:00:00.000,2024-06-01 00:00:00.000,2024,6,14,28.57,search,,
user_36984,free,UK,0,70,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,13,23.08,filter_tasks,,
user_22302,free,AU,0,51,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,27,40.74,comment_task,,
user_1114,free,IN,0,20,immediate,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,12,25.00,filter_tasks,,
user_5190,free,FR,0,107,mid,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,42.86,set_deadline,,
user_1057,free,DE,0,79,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,24,16.67,search,,
user_9504,free,AU,0,55,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,62,19.35,search,,
user_17579,free,US,0,53,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,20.00,search,,
user_27763,free,DE,0,155,mid,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,50.00,search,,
user_37841,free,IN,0,95,mid,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,40.00,view_dashboard,,
user_17392,free,US,0,55,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,38,21.05,view_dashboard,,
user_14277,free,CA,0,76,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,16.67,view_dashboard,,
user_29047,free,FR,0,128,mid,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,25.00,view_dashboard,,
user_8170,free,IN,0,14,immediate,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,16.67,view_dashboard,,
user_2773,free,UK,0,75,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,28,28.57,filter_tasks,,
user_27254,free,AU,0,17,immediate,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,57.14,view_dashboard,,passive
user_29274,free,US,0,376,late,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,13,15.38,upload_file,,
user_32144,free,AU,0,75,early,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,23,34.78,create_project,1,
user_28866,free,IN,0,16,immediate,2024-06-28 00:00:00.000,2024-06-01 00:00:00.000,2024,6,25,20.00,view_dashboard,,
user_4220,free,US,0,19,immediate,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,28.57,filter_tasks,,
user_38158,free,IN,0,15,immediate,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,14.29,set_deadline,,
user_10529,free,US,0,196,mid,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,45,20.00,view_dashboard,,
user_9961,free,AU,0,89,early,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,14,21.43,filter_tasks,,promoter
user_29078,free,IN,0,21,immediate,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,10,40.00,search,,
user_3009,free,BR,0,35,early,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,18,33.33,comment_task,,
user_24223,free,IN,0,86,early,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,12.50,upload_file,,
user_23180,pro,CA,49,57,early,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,72,26.39,create_project,,detractor
user_15486,free,US,0,237,mid,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,29,31.03,view_dashboard,,
user_16006,free,IN,0,132,mid,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,28.57,view_dashboard,,passive
user_23283,free,DE,0,51,early,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,106,24.53,create_project,,
user_35324,free,CA,0,19,immediate,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,198,25.25,comment_task,,detractor
user_10803,pro,US,49,351,mid,2024-06-29 00:00:00.000,2024-06-01 00:00:00.000,2024,6,36,27.78,upload_file,,promoter
user_9097,pro,US,49,108,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,52,19.23,filter_tasks,,
user_28624,free,CA,0,36,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,10,10.00,export_report,2,promoter
user_4936,pro,DE,49,73,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,58,27.59,set_deadline,4,promoter
user_9054,free,IN,0,188,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,8,37.50,view_dashboard,,
user_38926,free,US,0,25,immediate,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,27,25.93,filter_tasks,,
user_12689,free,DE,0,68,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,18,27.78,upload_file,,
user_6037,free,AU,0,154,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,20,15.00,filter_tasks,,
user_19895,free,IN,0,79,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,40.00,view_dashboard,,
user_24641,free,AU,0,79,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,5,40.00,search,,
user_32349,free,IN,0,151,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,22,18.18,search,,
user_29832,enterprise,US,299,107,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,2318,24.68,filter_tasks,12,
user_6859,free,NL,0,90,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,52,32.69,view_dashboard,,
user_18427,free,UK,0,159,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,14,7.14,view_dashboard,,
user_31273,free,UK,0,45,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,12,50.00,search,,
user_34435,pro,US,49,62,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,77,19.48,upload_file,2,promoter
user_19725,free,US,0,92,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,7,14.29,filter_tasks,,
user_16396,free,FR,0,36,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,11,18.18,view_dashboard,,
user_8991,pro,CA,49,21,immediate,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,48,20.83,view_dashboard,,
user_19056,free,IN,0,77,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,300,26.33,set_deadline,1,
user_12517,free,IN,0,57,early,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,11,36.36,filter_tasks,,
user_11380,free,CA,0,133,mid,2024-06-30 00:00:00.000,2024-06-01 00:00:00.000,2024,6,6,0.00,search,,passive
user_22610,free,CA,0,30,immediate,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,6,0.00,search,,
user_4441,free,CA,0,68,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,40,10.00,set_deadline,,passive
user_39409,free,DE,0,143,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,9,33.33,invite_teammate,,
user_12037,free,US,0,29,immediate,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,7,28.57,filter_tasks,,
user_7008,free,IN,0,73,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,4,25.00,view_dashboard,,
user_123,free,IN,0,58,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,8,12.50,search,1,passive
user_11983,free,FR,0,50,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,12,16.67,view_dashboard,,passive
user_24099,free,CA,0,438,late,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,7,28.57,upload_file,,
user_4410,free,UK,0,48,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,13,7.69,filter_tasks,,
user_5091,pro,US,49,117,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,34,29.41,set_deadline,,
user_4235,free,BR,0,41,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,20.00,upload_file,,
user_119,pro,IN,49,30,immediate,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,305,21.97,comment_task,,
user_4176,free,IN,0,15,immediate,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,300,20.67,view_dashboard,,
user_25341,free,UK,0,348,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,10,50.00,create_project,,passive
user_23456,free,US,0,94,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,8,25.00,search,,
user_30344,free,IN,0,160,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,59,25.42,view_dashboard,,
user_18146,free,CA,0,78,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,9,22.22,filter_tasks,,
user_22085,free,NL,0,82,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,7,28.57,set_deadline,,promoter
user_17614,free,SG,0,79,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,9,55.56,upload_file,,
user_9120,pro,IN,49,42,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,252,25.00,upload_file,,
user_1442,free,DE,0,50,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,40.00,filter_tasks,,
user_24897,free,IN,0,280,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,13,15.38,search,,
user_34664,free,UK,0,52,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,7,28.57,filter_tasks,,
user_39759,pro,DE,49,86,early,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,71,29.58,comment_task,,
user_39111,free,IN,0,280,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,17,29.41,set_deadline,,
user_36316,pro,IN,49,118,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,55,18.18,view_analytics,3,
user_12896,free,UK,0,346,mid,2024-07-01 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,40.00,view_dashboard,2,
user_16837,pro,CA,49,96,mid,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,97,23.71,upload_file,,
user_31094,free,BR,0,66,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,60.00,view_dashboard,,
user_6649,free,CA,0,176,mid,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,18,11.11,view_dashboard,,
user_27803,free,FR,0,29,immediate,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,6,33.33,view_analytics,,
user_22785,free,IN,0,75,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,8,37.50,search,1,
user_36127,free,FR,0,78,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,0.00,filter_tasks,,passive
user_3289,free,US,0,15,immediate,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,49,24.49,view_dashboard,,
user_37135,free,US,0,131,mid,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,60.00,search,,
user_36010,free,IN,0,134,mid,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,9,33.33,view_dashboard,,
user_2962,free,DE,0,43,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,8,25.00,filter_tasks,,
user_10715,free,IN,0,319,mid,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,124,29.03,search,,
user_3005,free,US,0,290,mid,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,14,7.14,filter_tasks,,
user_14428,free,US,0,62,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,20.00,comment_task,,
user_34037,free,IN,0,29,immediate,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,20.00,create_project,,
user_35570,free,IN,0,122,mid,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,45,15.56,view_dashboard,,
user_32301,free,IN,0,72,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,7,14.29,view_dashboard,,
user_17232,pro,US,49,66,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,102,24.51,search,1,passive
user_23687,free,US,0,18,immediate,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,20.00,upload_file,,
user_34331,free,DE,0,40,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,51,21.57,comment_task,,passive
user_22686,pro,US,49,81,early,2024-07-02 00:00:00.000,2024-07-01 00:00:00.000,2024,7,327,22.94,comment_task,,
user_1152,pro,FR,49,20,immediate,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,220,22.27,view_dashboard,,promoter
user_25998,free,UK,0,36,early,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,19,21.05,comment_task,,
user_1671,free,FR,0,16,immediate,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,9,22.22,search,,
user_4442,free,UK,0,69,early,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,32,15.63,create_project,,
user_3523,pro,NL,49,349,mid,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,50,28.00,set_deadline,,
user_14690,free,DE,0,103,mid,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,9,11.11,filter_tasks,,
user_7090,free,US,0,48,early,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,5,20.00,comment_task,,
user_7536,free,US,0,156,mid,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,19,21.05,search,,
user_28697,free,SG,0,549,late,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,15,26.67,search,,
user_10796,free,AU,0,172,mid,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,8,25.00,view_dashboard,,
user_29475,free,AU,0,50,early,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,11,9.09,view_dashboard,,
user_5198,enterprise,NL,299,46,early,2024-07-03 00:00:00.000,2024-07-01 00:00:00.000,2024,7,176,27.27,view_dashboard,,promoter
