FEATURE_NAME,PLAN,PLATFORM,EVENT_MONTH,EVENT_YEAR,EVENT_MONTH_NUM,EVENTS,UNIQUE_USERS,AVG_DURATION_SEC
comment_task,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,4503,2880,3.74
comment_task,enterprise,web,2024-06-01 00:00:00.000,2024,6,15982,8406,3.51
comment_task,free,api,2024-06-01 00:00:00.000,2024,6,1117,762,3.74
comment_task,free,mobile,2024-06-01 00:00:00.000,2024,6,2149,1458,4.01
comment_task,free,web,2024-06-01 00:00:00.000,2024,6,7722,4974,3.64
comment_task,pro,api,2024-06-01 00:00:00.000,2024,6,2833,1814,3.60
comment_task,pro,mobile,2024-06-01 00:00:00.000,2024,6,5203,3377,3.52
comment_task,pro,web,2024-06-01 00:00:00.000,2024,6,18363,10907,3.74
create_project,enterprise,api,2024-06-01 00:00:00.000,2024,6,2054,1438,3.14
create_project,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,4069,2672,3.88
create_project,enterprise,web,2024-06-01 00:00:00.000,2024,6,14660,7962,3.48
create_project,free,api,2024-06-01 00:00:00.000,2024,6,934,659,3.83
create_project,free,mobile,2024-06-01 00:00:00.000,2024,6,1787,1262,3.83
create_project,free,web,2024-06-01 00:00:00.000,2024,6,6496,4423,3.89
create_project,pro,api,2024-06-01 00:00:00.000,2024,6,2352,1596,3.29
create_project,pro,mobile,2024-06-01 00:00:00.000,2024,6,4414,3047,3.76
create_project,pro,web,2024-06-01 00:00:00.000,2024,6,15271,9659,3.92
export_report,enterprise,api,2024-06-01 00:00:00.000,2024,6,1857,1321,3.66
export_report,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,3611,2478,3.91
export_report,enterprise,web,2024-06-01 00:00:00.000,2024,6,12553,7349,3.80
export_report,free,api,2024-06-01 00:00:00.000,2024,6,76,73,4.24
export_report,free,mobile,2024-06-01 00:00:00.000,2024,6,202,194,3.94
export_report,free,web,2024-06-01 00:00:00.000,2024,6,632,588,3.79
export_report,pro,api,2024-06-01 00:00:00.000,2024,6,953,799,3.52
export_report,pro,mobile,2024-06-01 00:00:00.000,2024,6,1740,1451,4.02
export_report,pro,web,2024-06-01 00:00:00.000,2024,6,6177,4932,3.49
filter_tasks,enterprise,api,2024-06-01 00:00:00.000,2024,6,2320,1546,3.72
filter_tasks,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,4551,2931,3.75
filter_tasks,enterprise,web,2024-06-01 00:00:00.000,2024,6,15827,8363,3.76
filter_tasks,free,api,2024-06-01 00:00:00.000,2024,6,1602,944,3.41
filter_tasks,free,mobile,2024-06-01 00:00:00.000,2024,6,3269,1943,3.64
filter_tasks,free,web,2024-06-01 00:00:00.000,2024,6,11683,6506,3.62
filter_tasks,pro,api,2024-06-01 00:00:00.000,2024,6,3235,1993,3.48
filter_tasks,pro,mobile,2024-06-01 00:00:00.000,2024,6,6085,3773,3.67
filter_tasks,pro,web,2024-06-01 00:00:00.000,2024,6,21409,11947,3.90
invite_teammate,enterprise,api,2024-06-01 00:00:00.000,2024,6,1820,1288,3.56
invite_teammate,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,3571,2490,3.85
invite_teammate,enterprise,web,2024-06-01 00:00:00.000,2024,6,12701,7275,3.58
invite_teammate,free,api,2024-06-01 00:00:00.000,2024,6,216,196,3.66
invite_teammate,free,mobile,2024-06-01 00:00:00.000,2024,6,360,327,4.35
invite_teammate,free,web,2024-06-01 00:00:00.000,2024,6,1317,1196,3.79
invite_teammate,pro,api,2024-06-01 00:00:00.000,2024,6,1440,1129,3.90
invite_teammate,pro,mobile,2024-06-01 00:00:00.000,2024,6,2641,2043,3.92
invite_teammate,pro,web,2024-06-01 00:00:00.000,2024,6,9133,6660,3.94
search,enterprise,api,2024-06-01 00:00:00.000,2024,6,2306,1573,3.66
search,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,4575,2949,4.10
search,enterprise,web,2024-06-01 00:00:00.000,2024,6,15896,8514,3.64
search,free,api,2024-06-01 00:00:00.000,2024,6,1767,971,3.84
search,free,mobile,2024-06-01 00:00:00.000,2024,6,3715,2085,3.76
search,free,web,2024-06-01 00:00:00.000,2024,6,13010,6955,3.67
search,pro,api,2024-06-01 00:00:00.000,2024,6,3470,2133,3.88
search,pro,mobile,2024-06-01 00:00:00.000,2024,6,6667,3978,3.67
search,pro,web,2024-06-01 00:00:00.000,2024,6,22962,12498,3.67
set_deadline,enterprise,api,2024-06-01 00:00:00.000,2024,6,1828,1288,3.90
set_deadline,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,3635,2488,3.52
set_deadline,enterprise,web,2024-06-01 00:00:00.000,2024,6,12799,7419,3.38
set_deadline,free,api,2024-06-01 00:00:00.000,2024,6,419,339,3.92
set_deadline,free,mobile,2024-06-01 00:00:00.000,2024,6,996,779,4.11
set_deadline,free,web,2024-06-01 00:00:00.000,2024,6,3196,2574,3.73
set_deadline,pro,api,2024-06-01 00:00:00.000,2024,6,1677,1263,3.73
set_deadline,pro,mobile,2024-06-01 00:00:00.000,2024,6,3037,2304,3.58
set_deadline,pro,web,2024-06-01 00:00:00.000,2024,6,10810,7604,3.78
upload_file,enterprise,api,2024-06-01 00:00:00.000,2024,6,1810,1302,3.79
upload_file,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,3602,2473,3.90
upload_file,enterprise,web,2024-06-01 00:00:00.000,2024,6,12730,7367,3.49
upload_file,free,api,2024-06-01 00:00:00.000,2024,6,470,395,3.77
upload_file,free,mobile,2024-06-01 00:00:00.000,2024,6,1141,883,4.03
upload_file,free,web,2024-06-01 00:00:00.000,2024,6,3941,3038,3.81
upload_file,pro,api,2024-06-01 00:00:00.000,2024,6,1836,1358,3.34
upload_file,pro,mobile,2024-06-01 00:00:00.000,2024,6,3508,2578,3.45
upload_file,pro,web,2024-06-01 00:00:00.000,2024,6,12247,8273,3.69
view_analytics,enterprise,api,2024-06-01 00:00:00.000,2024,6,3253,1937,3.63
view_analytics,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,6332,3614,3.64
view_analytics,enterprise,web,2024-06-01 00:00:00.000,2024,6,22170,10115,3.84
view_analytics,free,api,2024-06-01 00:00:00.000,2024,6,107,99,3.32
view_analytics,free,mobile,2024-06-01 00:00:00.000,2024,6,193,187,3.01
view_analytics,free,web,2024-06-01 00:00:00.000,2024,6,639,607,4.29
view_analytics,pro,api,2024-06-01 00:00:00.000,2024,6,951,788,3.56
view_analytics,pro,mobile,2024-06-01 00:00:00.000,2024,6,1818,1507,3.94
view_analytics,pro,web,2024-06-01 00:00:00.000,2024,6,6059,4836,3.96
view_dashboard,enterprise,api,2024-06-01 00:00:00.000,2024,6,3409,1976,3.75
view_dashboard,enterprise,mobile,2024-06-01 00:00:00.000,2024,6,6719,3757,3.83
view_dashboard,enterprise,web,2024-06-01 00:00:00.000,2024,6,23829,10457,3.68
view_dashboard,free,api,2024-06-01 00:00:00.000,2024,6,2237,1146,3.56
view_dashboard,free,mobile,2024-06-01 00:00:00.000,2024,6,4588,2327,3.77
view_dashboard,free,web,2024-06-01 00:00:00.000,2024,6,16041,7821,3.68
view_dashboard,pro,api,2024-06-01 00:00:00.000,2024,6,4725,2562,3.94
view_dashboard,pro,mobile,2024-06-01 00:00:00.000,2024,6,8823,4727,3.70
view_dashboard,pro,web,2024-06-01 00:00:00.000,2024,6,30575,14731,3.79
comment_task,enterprise,api,2024-07-01 00:00:00.000,2024,7,2941,1942,3.62
comment_task,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,5506,3476,3.64
comment_task,enterprise,web,2024-07-01 00:00:00.000,2024,7,19487,10247,3.50
comment_task,free,api,2024-07-01 00:00:00.000,2024,7,1351,905,3.74
comment_task,free,mobile,2024-07-01 00:00:00.000,2024,7,2604,1741,3.52
comment_task,free,web,2024-07-01 00:00:00.000,2024,7,9452,6121,3.82
comment_task,pro,api,2024-07-01 00:00:00.000,2024,7,3183,2158,3.72
comment_task,pro,mobile,2024-07-01 00:00:00.000,2024,7,6219,4088,4.03
comment_task,pro,web,2024-07-01 00:00:00.000,2024,7,22895,13546,3.80
create_project,enterprise,api,2024-07-01 00:00:00.000,2024,7,2591,1751,3.97
create_project,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,4943,3337,3.42
create_project,enterprise,web,2024-07-01 00:00:00.000,2024,7,17509,9681,3.79
create_project,free,api,2024-07-01 00:00:00.000,2024,7,1101,800,3.59
create_project,free,mobile,2024-07-01 00:00:00.000,2024,7,2183,1541,3.59
create_project,free,web,2024-07-01 00:00:00.000,2024,7,7432,5077,3.68
create_project,pro,api,2024-07-01 00:00:00.000,2024,7,2783,1927,3.48
create_project,pro,mobile,2024-07-01 00:00:00.000,2024,7,5417,3723,3.86
create_project,pro,web,2024-07-01 00:00:00.000,2024,7,19181,12067,3.70
export_report,enterprise,api,2024-07-01 00:00:00.000,2024,7,2329,1623,4.20
export_report,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,4436,3057,3.95
export_report,enterprise,web,2024-07-01 00:00:00.000,2024,7,15673,9129,3.62
export_report,free,api,2024-07-01 00:00:00.000,2024,7,113,107,4.23
export_report,free,mobile,2024-07-01 00:00:00.000,2024,7,230,220,4.08
export_report,free,web,2024-07-01 00:00:00.000,2024,7,774,734,3.69
export_report,pro,api,2024-07-01 00:00:00.000,2024,7,1097,924,3.35
export_report,pro,mobile,2024-07-01 00:00:00.000,2024,7,2085,1748,3.64
export_report,pro,web,2024-07-01 00:00:00.000,2024,7,7567,6074,3.57
filter_tasks,enterprise,api,2024-07-01 00:00:00.000,2024,7,2918,1909,3.54
filter_tasks,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,5624,3560,3.50
filter_tasks,enterprise,web,2024-07-01 00:00:00.000,2024,7,19350,10318,3.74
filter_tasks,free,api,2024-07-01 00:00:00.000,2024,7,2001,1161,3.68
filter_tasks,free,mobile,2024-07-01 00:00:00.000,2024,7,3991,2336,3.65
filter_tasks,free,web,2024-07-01 00:00:00.000,2024,7,13790,7698,3.74
filter_tasks,pro,api,2024-07-01 00:00:00.000,2024,7,3746,2386,3.90
filter_tasks,pro,mobile,2024-07-01 00:00:00.000,2024,7,7634,4738,3.94
filter_tasks,pro,web,2024-07-01 00:00:00.000,2024,7,26854,14865,3.65
invite_teammate,enterprise,api,2024-07-01 00:00:00.000,2024,7,2178,1538,3.70
invite_teammate,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,4379,3044,3.45
invite_teammate,enterprise,web,2024-07-01 00:00:00.000,2024,7,15485,9111,3.64
invite_teammate,free,api,2024-07-01 00:00:00.000,2024,7,216,195,3.50
invite_teammate,free,mobile,2024-07-01 00:00:00.000,2024,7,455,417,3.99
invite_teammate,free,web,2024-07-01 00:00:00.000,2024,7,1510,1357,4.04
invite_teammate,pro,api,2024-07-01 00:00:00.000,2024,7,1564,1238,4.19
invite_teammate,pro,mobile,2024-07-01 00:00:00.000,2024,7,3233,2496,3.94
invite_teammate,pro,web,2024-07-01 00:00:00.000,2024,7,11633,8401,3.55
search,enterprise,api,2024-07-01 00:00:00.000,2024,7,2773,1858,3.97
search,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,5542,3590,3.75
search,enterprise,web,2024-07-01 00:00:00.000,2024,7,19148,10273,3.62
search,free,api,2024-07-01 00:00:00.000,2024,7,2168,1229,3.73
search,free,mobile,2024-07-01 00:00:00.000,2024,7,4351,2424,3.61
search,free,web,2024-07-01 00:00:00.000,2024,7,15189,8130,3.77
search,pro,api,2024-07-01 00:00:00.000,2024,7,4095,2563,3.76
search,pro,mobile,2024-07-01 00:00:00.000,2024,7,7862,4780,3.67
search,pro,web,2024-07-01 00:00:00.000,2024,7,28882,15451,3.67
set_deadline,enterprise,api,2024-07-01 00:00:00.000,2024,7,2344,1629,3.85
set_deadline,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,4328,3051,3.83
set_deadline,enterprise,web,2024-07-01 00:00:00.000,2024,7,15377,9104,3.94
set_deadline,free,api,2024-07-01 00:00:00.000,2024,7,517,434,3.65
set_deadline,free,mobile,2024-07-01 00:00:00.000,2024,7,1107,901,3.74
set_deadline,free,web,2024-07-01 00:00:00.000,2024,7,3819,3031,3.44
set_deadline,pro,api,2024-07-01 00:00:00.000,2024,7,1885,1448,3.62
set_deadline,pro,mobile,2024-07-01 00:00:00.000,2024,7,3725,2816,3.66
set_deadline,pro,web,2024-07-01 00:00:00.000,2024,7,13360,9362,3.78
upload_file,enterprise,api,2024-07-01 00:00:00.000,2024,7,2158,1538,3.62
upload_file,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,4411,3050,3.67
upload_file,enterprise,web,2024-07-01 00:00:00.000,2024,7,15329,8966,3.78
upload_file,free,api,2024-07-01 00:00:00.000,2024,7,597,479,3.58
upload_file,free,mobile,2024-07-01 00:00:00.000,2024,7,1262,992,3.51
upload_file,free,web,2024-07-01 00:00:00.000,2024,7,4537,3520,3.66
upload_file,pro,api,2024-07-01 00:00:00.000,2024,7,2097,1555,3.67
upload_file,pro,mobile,2024-07-01 00:00:00.000,2024,7,4283,3150,3.47
upload_file,pro,web,2024-07-01 00:00:00.000,2024,7,15267,10200,3.74
view_analytics,enterprise,api,2024-07-01 00:00:00.000,2024,7,4062,2400,3.53
view_analytics,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,7732,4449,3.94
view_analytics,enterprise,web,2024-07-01 00:00:00.000,2024,7,27118,12371,3.76
view_analytics,free,api,2024-07-01 00:00:00.000,2024,7,117,113,3.50
view_analytics,free,mobile,2024-07-01 00:00:00.000,2024,7,233,223,4.38
view_analytics,free,web,2024-07-01 00:00:00.000,2024,7,718,687,4.22
view_analytics,pro,api,2024-07-01 00:00:00.000,2024,7,1202,989,3.65
view_analytics,pro,mobile,2024-07-01 00:00:00.000,2024,7,2055,1742,3.79
view_analytics,pro,web,2024-07-01 00:00:00.000,2024,7,7620,6069,3.67
view_dashboard,enterprise,api,2024-07-01 00:00:00.000,2024,7,4274,2446,4.00
view_dashboard,enterprise,mobile,2024-07-01 00:00:00.000,2024,7,8291,4664,3.65
view_dashboard,enterprise,web,2024-07-01 00:00:00.000,2024,7,29217,12917,3.64
view_dashboard,free,api,2024-07-01 00:00:00.000,2024,7,2635,1365,3.63
view_dashboard,free,mobile,2024-07-01 00:00:00.000,2024,7,5424,2791,3.74
view_dashboard,free,web,2024-07-01 00:00:00.000,2024,7,18990,9187,3.80
view_dashboard,pro,api,2024-07-01 00:00:00.000,2024,7,5340,2981,3.54
view_dashboard,pro,mobile,2024-07-01 00:00:00.000,2024,7,10692,5832,3.79
view_dashboard,pro,web,2024-07-01 00:00:00.000,2024,7,38191,18126,3.66
comment_task,enterprise,api,2024-08-01 00:00:00.000,2024,8,2858,1925,3.57
comment_task,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,5510,3560,4.10
comment_task,enterprise,web,2024-08-01 00:00:00.000,2024,8,19575,10338,3.81
comment_task,free,api,2024-08-01 00:00:00.000,2024,8,1241,846,3.89
comment_task,free,mobile,2024-08-01 00:00:00.000,2024,8,2506,1696,3.93
comment_task,free,web,2024-08-01 00:00:00.000,2024,8,9152,5783,3.67
comment_task,pro,api,2024-08-01 00:00:00.000,2024,8,3195,2107,3.59
comment_task,pro,mobile,2024-08-01 00:00:00.000,2024,8,6278,4076,3.70
comment_task,pro,web,2024-08-01 00:00:00.000,2024,8,22120,13195,3.74
create_project,enterprise,api,2024-08-01 00:00:00.000,2024,8,2531,1755,3.70
create_project,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,4873,3289,4.00
create_project,enterprise,web,2024-08-01 00:00:00.000,2024,8,17601,9775,3.46
create_project,free,api,2024-08-01 00:00:00.000,2024,8,1051,754,4.32
create_project,free,mobile,2024-08-01 00:00:00.000,2024,8,2087,1483,3.94
create_project,free,web,2024-08-01 00:00:00.000,2024,8,7413,5075,4.05
create_project,pro,api,2024-08-01 00:00:00.000,2024,8,2674,1882,3.70
create_project,pro,mobile,2024-08-01 00:00:00.000,2024,8,5183,3622,3.83
create_project,pro,web,2024-08-01 00:00:00.000,2024,8,18380,11718,4.20
export_report,enterprise,api,2024-08-01 00:00:00.000,2024,8,2322,1623,3.92
export_report,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,4352,3043,4.13
export_report,enterprise,web,2024-08-01 00:00:00.000,2024,8,15476,9051,3.59
export_report,free,api,2024-08-01 00:00:00.000,2024,8,96,91,3.97
export_report,free,mobile,2024-08-01 00:00:00.000,2024,8,218,203,3.43
export_report,free,web,2024-08-01 00:00:00.000,2024,8,769,735,4.14
export_report,pro,api,2024-08-01 00:00:00.000,2024,8,1127,950,3.61
export_report,pro,mobile,2024-08-01 00:00:00.000,2024,8,2095,1756,3.63
export_report,pro,web,2024-08-01 00:00:00.000,2024,8,7407,5955,3.84
filter_tasks,enterprise,api,2024-08-01 00:00:00.000,2024,8,2745,1846,3.33
filter_tasks,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,5420,3507,3.86
filter_tasks,enterprise,web,2024-08-01 00:00:00.000,2024,8,19482,10441,3.83
filter_tasks,free,api,2024-08-01 00:00:00.000,2024,8,1867,1139,3.73
filter_tasks,free,mobile,2024-08-01 00:00:00.000,2024,8,3891,2256,3.68
filter_tasks,free,web,2024-08-01 00:00:00.000,2024,8,13285,7363,3.73
filter_tasks,pro,api,2024-08-01 00:00:00.000,2024,8,3833,2369,3.77
filter_tasks,pro,mobile,2024-08-01 00:00:00.000,2024,8,7388,4603,3.72
filter_tasks,pro,web,2024-08-01 00:00:00.000,2024,8,25674,14585,3.74
invite_teammate,enterprise,api,2024-08-01 00:00:00.000,2024,8,2228,1583,3.75
invite_teammate,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,4395,3067,3.87
invite_teammate,enterprise,web,2024-08-01 00:00:00.000,2024,8,15642,9174,3.53
invite_teammate,free,api,2024-08-01 00:00:00.000,2024,8,210,196,3.85
invite_teammate,free,mobile,2024-08-01 00:00:00.000,2024,8,454,410,3.61
invite_teammate,free,web,2024-08-01 00:00:00.000,2024,8,1507,1351,3.68
invite_teammate,pro,api,2024-08-01 00:00:00.000,2024,8,1651,1305,3.32
invite_teammate,pro,mobile,2024-08-01 00:00:00.000,2024,8,3133,2448,3.74
invite_teammate,pro,web,2024-08-01 00:00:00.000,2024,8,11074,8237,3.62
search,enterprise,api,2024-08-01 00:00:00.000,2024,8,2803,1885,3.55
search,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,5413,3530,3.41
search,enterprise,web,2024-08-01 00:00:00.000,2024,8,19491,10349,3.80
search,free,api,2024-08-01 00:00:00.000,2024,8,2101,1194,3.87
search,free,mobile,2024-08-01 00:00:00.000,2024,8,4300,2392,4.13
search,free,web,2024-08-01 00:00:00.000,2024,8,14728,7922,3.68
search,pro,api,2024-08-01 00:00:00.000,2024,8,4006,2426,3.60
search,pro,mobile,2024-08-01 00:00:00.000,2024,8,7906,4851,3.79
search,pro,web,2024-08-01 00:00:00.000,2024,8,27754,15201,3.60
set_deadline,enterprise,api,2024-08-01 00:00:00.000,2024,8,2281,1627,3.44
set_deadline,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,4359,2990,3.72
set_deadline,enterprise,web,2024-08-01 00:00:00.000,2024,8,15369,8971,3.75
set_deadline,free,api,2024-08-01 00:00:00.000,2024,8,536,435,3.33
set_deadline,free,mobile,2024-08-01 00:00:00.000,2024,8,1053,855,3.99
set_deadline,free,web,2024-08-01 00:00:00.000,2024,8,3812,3045,3.58
set_deadline,pro,api,2024-08-01 00:00:00.000,2024,8,1878,1427,4.30
set_deadline,pro,mobile,2024-08-01 00:00:00.000,2024,8,3697,2787,3.70
set_deadline,pro,web,2024-08-01 00:00:00.000,2024,8,13008,9317,3.77
upload_file,enterprise,api,2024-08-01 00:00:00.000,2024,8,2293,1654,3.83
upload_file,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,4456,3075,3.65
upload_file,enterprise,web,2024-08-01 00:00:00.000,2024,8,15634,9059,3.69
upload_file,free,api,2024-08-01 00:00:00.000,2024,8,674,525,3.60
upload_file,free,mobile,2024-08-01 00:00:00.000,2024,8,1298,1033,3.52
upload_file,free,web,2024-08-01 00:00:00.000,2024,8,4540,3501,3.67
upload_file,pro,api,2024-08-01 00:00:00.000,2024,8,2212,1623,3.44
upload_file,pro,mobile,2024-08-01 00:00:00.000,2024,8,4134,3008,3.61
upload_file,pro,web,2024-08-01 00:00:00.000,2024,8,14632,10103,3.57
view_analytics,enterprise,api,2024-08-01 00:00:00.000,2024,8,3965,2365,3.47
view_analytics,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,7645,4372,3.75
view_analytics,enterprise,web,2024-08-01 00:00:00.000,2024,8,27279,12458,3.90
view_analytics,free,api,2024-08-01 00:00:00.000,2024,8,116,104,3.72
view_analytics,free,mobile,2024-08-01 00:00:00.000,2024,8,225,215,3.89
view_analytics,free,web,2024-08-01 00:00:00.000,2024,8,735,709,3.90
view_analytics,pro,api,2024-08-01 00:00:00.000,2024,8,1107,932,3.85
view_analytics,pro,mobile,2024-08-01 00:00:00.000,2024,8,2139,1805,3.52
view_analytics,pro,web,2024-08-01 00:00:00.000,2024,8,7376,5924,3.46
view_dashboard,enterprise,api,2024-08-01 00:00:00.000,2024,8,4172,2495,3.70
view_dashboard,enterprise,mobile,2024-08-01 00:00:00.000,2024,8,8285,4612,3.50
view_dashboard,enterprise,web,2024-08-01 00:00:00.000,2024,8,28495,12657,3.66
view_dashboard,free,api,2024-08-01 00:00:00.000,2024,8,2622,1359,3.70
view_dashboard,free,mobile,2024-08-01 00:00:00.000,2024,8,5264,2686,3.73
view_dashboard,free,web,2024-08-01 00:00:00.000,2024,8,18664,9033,3.80
view_dashboard,pro,api,2024-08-01 00:00:00.000,2024,8,5291,2935,3.66
view_dashboard,pro,mobile,2024-08-01 00:00:00.000,2024,8,10566,5618,3.77
view_dashboard,pro,web,2024-08-01 00:00:00.000,2024,8,37317,18069,3.76
comment_task,enterprise,api,2024-09-01 00:00:00.000,2024,9,2880,1949,3.49
comment_task,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,5868,3790,3.38
comment_task,enterprise,web,2024-09-01 00:00:00.000,2024,9,20782,11136,3.74
comment_task,free,api,2024-09-01 00:00:00.000,2024,9,1330,903,4.21
comment_task,free,mobile,2024-09-01 00:00:00.000,2024,9,2752,1843,3.65
comment_task,free,web,2024-09-01 00:00:00.000,2024,9,9515,6146,3.65
comment_task,pro,api,2024-09-01 00:00:00.000,2024,9,3219,2143,3.73
comment_task,pro,mobile,2024-09-01 00:00:00.000,2024,9,6654,4304,3.87
comment_task,pro,web,2024-09-01 00:00:00.000,2024,9,23881,14373,3.74
create_project,enterprise,api,2024-09-01 00:00:00.000,2024,9,2746,1871,3.46
create_project,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,5373,3563,3.87
create_project,enterprise,web,2024-09-01 00:00:00.000,2024,9,18701,10460,3.68
create_project,free,api,2024-09-01 00:00:00.000,2024,9,1047,747,4.10
create_project,free,mobile,2024-09-01 00:00:00.000,2024,9,2303,1578,3.82
create_project,free,web,2024-09-01 00:00:00.000,2024,9,7821,5297,3.89
create_project,pro,api,2024-09-01 00:00:00.000,2024,9,2819,1947,3.37
create_project,pro,mobile,2024-09-01 00:00:00.000,2024,9,5516,3784,3.96
create_project,pro,web,2024-09-01 00:00:00.000,2024,9,19754,12682,3.76
export_report,enterprise,api,2024-09-01 00:00:00.000,2024,9,2244,1631,3.56
export_report,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,4870,3382,4.06
export_report,enterprise,web,2024-09-01 00:00:00.000,2024,9,16563,9707,3.66
export_report,free,api,2024-09-01 00:00:00.000,2024,9,137,129,3.79
export_report,free,mobile,2024-09-01 00:00:00.000,2024,9,206,194,3.81
export_report,free,web,2024-09-01 00:00:00.000,2024,9,764,725,3.56
export_report,pro,api,2024-09-01 00:00:00.000,2024,9,1110,944,4.39
export_report,pro,mobile,2024-09-01 00:00:00.000,2024,9,2298,1916,3.65
export_report,pro,web,2024-09-01 00:00:00.000,2024,9,7815,6313,3.62
filter_tasks,enterprise,api,2024-09-01 00:00:00.000,2024,9,3040,2064,3.85
filter_tasks,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,5996,3913,3.79
filter_tasks,enterprise,web,2024-09-01 00:00:00.000,2024,9,20836,11042,3.59
filter_tasks,free,api,2024-09-01 00:00:00.000,2024,9,1994,1186,3.91
filter_tasks,free,mobile,2024-09-01 00:00:00.000,2024,9,4096,2369,3.88
filter_tasks,free,web,2024-09-01 00:00:00.000,2024,9,14045,7853,3.83
filter_tasks,pro,api,2024-09-01 00:00:00.000,2024,9,3911,2481,3.72
filter_tasks,pro,mobile,2024-09-01 00:00:00.000,2024,9,7790,4793,3.66
filter_tasks,pro,web,2024-09-01 00:00:00.000,2024,9,27930,15803,3.67
invite_teammate,enterprise,api,2024-09-01 00:00:00.000,2024,9,2422,1739,3.80
invite_teammate,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,4690,3237,3.67
invite_teammate,enterprise,web,2024-09-01 00:00:00.000,2024,9,16847,9767,3.64
invite_teammate,free,api,2024-09-01 00:00:00.000,2024,9,210,187,3.85
invite_teammate,free,mobile,2024-09-01 00:00:00.000,2024,9,443,395,3.52
invite_teammate,free,web,2024-09-01 00:00:00.000,2024,9,1566,1398,3.52
invite_teammate,pro,api,2024-09-01 00:00:00.000,2024,9,1627,1260,3.94
invite_teammate,pro,mobile,2024-09-01 00:00:00.000,2024,9,3306,2596,3.77
invite_teammate,pro,web,2024-09-01 00:00:00.000,2024,9,11937,8785,3.90
search,enterprise,api,2024-09-01 00:00:00.000,2024,9,2994,2013,3.39
search,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,5761,3831,3.93
search,enterprise,web,2024-09-01 00:00:00.000,2024,9,21064,11269,3.82
search,free,api,2024-09-01 00:00:00.000,2024,9,2138,1223,3.55
search,free,mobile,2024-09-01 00:00:00.000,2024,9,4606,2494,3.99
search,free,web,2024-09-01 00:00:00.000,2024,9,15667,8393,3.66
search,pro,api,2024-09-01 00:00:00.000,2024,9,4197,2562,4.03
search,pro,mobile,2024-09-01 00:00:00.000,2024,9,8261,4975,3.66
search,pro,web,2024-09-01 00:00:00.000,2024,9,29950,16495,3.53
set_deadline,enterprise,api,2024-09-01 00:00:00.000,2024,9,2473,1760,3.71
set_deadline,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,4682,3234,3.36
set_deadline,enterprise,web,2024-09-01 00:00:00.000,2024,9,16735,9770,3.76
set_deadline,free,api,2024-09-01 00:00:00.000,2024,9,521,441,3.67
set_deadline,free,mobile,2024-09-01 00:00:00.000,2024,9,1092,886,4.54
set_deadline,free,web,2024-09-01 00:00:00.000,2024,9,3914,3116,3.45
set_deadline,pro,api,2024-09-01 00:00:00.000,2024,9,1970,1536,3.48
set_deadline,pro,mobile,2024-09-01 00:00:00.000,2024,9,3939,2977,4.00
set_deadline,pro,web,2024-09-01 00:00:00.000,2024,9,13972,9919,3.65
upload_file,enterprise,api,2024-09-01 00:00:00.000,2024,9,2357,1701,4.04
upload_file,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,4736,3307,3.64
upload_file,enterprise,web,2024-09-01 00:00:00.000,2024,9,16568,9685,3.88
upload_file,free,api,2024-09-01 00:00:00.000,2024,9,644,499,3.48
upload_file,free,mobile,2024-09-01 00:00:00.000,2024,9,1389,1082,3.56
upload_file,free,web,2024-09-01 00:00:00.000,2024,9,4758,3695,3.62
upload_file,pro,api,2024-09-01 00:00:00.000,2024,9,2217,1633,3.77
